0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0
,0.13440000000000002,0.0,-0.04347857142857142,-0.18066,0.0022394265232974987,0.3885333333333334,-0.011008695652173913,-0.4366,-0.3113
,0.13440000000000002,0.0,0.047996428571428565,-0.072655,-0.11053028673835125,0.4729666666666667,-0.011008695652173913,-0.4366,-0.3113
,0.0801,0.0,-0.05070238095238095,-0.072655,-0.10209796893667861,0.1448277777777778,0.19219565217391302,-0.5972500000000001,-0.3113
-0.3587,0.2089888888888889,0.0,-0.05070238095238095,0.061263333333333336,-0.04149222670250896,0.15785833333333335,-0.18383623188405798,-0.5972500000000001,-0.3113
-0.3587,0.2089888888888889,0.0,-0.05070238095238095,0.1442725,0.03626621863799283,0.15785833333333335,-0.18383623188405798,-0.5972500000000001,-0.3113
-0.3587,0.2089888888888889,0.0,-0.038026785714285714,0.179058,0.016621848864994026,0.15785833333333335,-0.18383623188405798,-0.5972500000000001,-0.3113
-0.3587,0.2089888888888889,0.0,-0.038026785714285714,0.179058,-0.09775270097286226,0.15785833333333335,-0.18383623188405798,-0.5972500000000001,-0.3113
-0.3587,0.24628333333333333,,-0.03620952380952381,0.2689875,-0.13512976190476192,0.08096666666666667,-0.27025000000000005,-0.7579,
-0.3587,0.24628333333333333,,-0.12405,0.34686666666666666,-0.17847261904761907,-0.15725,-0.27025000000000005,-0.7579,
-0.3587,0.4667666666666666,,0.0,0.34686666666666666,-0.11493928571428572,0.19695,-0.9359,,
,,,0.0,0.35574999999999996,-0.15748333333333334,,0.6966,,
,,,0.0,0.1591,-0.25844,,0.6966,,
,,,,0.0,-0.13365999999999997,-0.296,0.6966,,
,,,,0.3825,0.028925000000000034,-0.296,0.6966,,
,,,,0.3825,0.12503333333333339,-0.296,0.6966,,
,,,,0.03906666666666666,0.4509000000000001,-0.296,0.6966,,
,,,,0.03906666666666666,0.5423,-0.296,0.6966,,
,,,0.9201,0.03906666666666666,0.5423,-0.296,,,
,,,0.9201,0.058599999999999985,0.7085500000000001,-0.296,,,
,,,0.73875,0.058599999999999985,0.8748,,,,
,,,0.73875,-0.6478,0.4374000000000001,,,,
,,,0.73875,-0.6478,0.4374000000000001,,,,
,,0.3818,0.73875,,0.4374000000000001,,,,
,,0.3818,0.73875,,0.4374000000000001,,,,
,,0.3818,0.5574,,0.4374000000000001,0.3164,,,
,,0.3818,0.5574,,0.0,0.3164,,,
,,0.663,,,0.0,0.3164,,,
,,0.663,,,,0.3164,,,
,,0.663,,,,0.3164,,,
,,0.9442,,,,0.3164,,,
,,0.453,,,,0.3164,,,
,,0.453,,,,,0.8126,,
,,0.453,,,,,0.8796999999999999,,
,,-0.0382,,,,,0.8796999999999999,,
,,-0.0382,,,,,0.7862666666666667,,
,,-0.0382,,,,-0.8267,0.7862666666666667,,
,,-0.0382,,,0.836,-0.8267,0.7862666666666667,,
,,,,,0.836,-0.8267,0.7862666666666667,,
,-0.936,,,,0.836,-0.8267,0.7731,,
,-0.936,,,,0.836,-0.8267,0.5994,,
,-0.936,,,,0.836,-0.8267,0.5994,,
,-0.936,,,,0.836,-0.8267,,,
,-0.936,,,,0.836,,,0.8225,
,-0.936,,,,,0.4404,,0.8225,
,-0.936,,,,,0.05930000000000002,,0.8225,
,,,0.77745,,,-0.09443333333333331,,0.8225,
,,,0.77745,,,-0.09443333333333331,,0.8225,
,,,0.77745,,,-0.09443333333333331,,0.8225,
,,,0.77745,,,0.03692500000000001,,0.8225,
,,,0.77745,,-0.3709,-0.10239999999999998,,,
,,,0.77745,,-0.3709,-0.25848,,,
,,,0.77745,,-0.3709,-0.09877999999999999,,,
,,,,,-0.3709,-0.022999999999999993,,,
,,,,,-0.3709,-0.022999999999999993,,,
,,,,,-0.3709,-0.022999999999999993,,,
,,,,,-0.3709,-0.1743333333333333,,0.9564,
,,,,,,0.10486666666666668,,0.9564,
,,,,,,0.32730000000000004,,0.9564,
,,,,,,0.1779,,0.9564,
,,,,,,0.1779,,0.9564,
,,,,,,0.1779,,0.9564,
,,,,,,0.1779,,0.9564,
,,,,,,0.1779,,,
,,,,,0.3612,,,,
,,,,,0.3612,,,,
,,-0.8497,,,0.3612,,,,
,,-0.8497,,,0.3612,0.5719,,,
,,-0.8497,,,0.3612,0.5719,,,
,,-0.8497,,,-0.22819999999999988,0.5719,,,
,,-0.8497,,,-0.09537037037037029,0.5719,,0.0,-0.6844
,,-0.8497,,,0.09709629629629635,0.3061,,0.0,-0.6844
,,-0.8497,,,0.09709629629629635,0.4983666666666666,,0.0,-0.6844
,0.8902,,,,0.09709629629629635,0.53535,,0.0,-0.6844
,0.48369999999999996,,,,0.09709629629629635,0.5231666666666667,,0.0,-0.6844
,0.48369999999999996,,,,0.09709629629629635,0.5231666666666667,,0.0,-0.6844
,0.48369999999999996,,,,0.5544444444444445,0.5231666666666667,,0.0,-0.6844
,0.48369999999999996,,,,0.9386,0.5231666666666667,,,
,0.48369999999999996,,,,,0.7646,,,
,0.48369999999999996,,,,,0.6463,,,
,0.0772,,,,,,,,
,,-0.3612,,,,,,,
,,-0.3612,,,,,,,
,,-0.3612,,,,,-0.296,,
,,-0.3612,,,,,-0.296,,
,0.6808,-0.3612,,,,,-0.296,,
,0.6808,-0.3612,-0.0387,,,,-0.296,,
,0.6808,-0.3612,-0.0387,,,0.4003,-0.296,,
,0.6808,,-0.0387,,,0.4003,-0.296,,
,0.6808,,-0.0387,,,0.4003,-0.296,,
,0.6808,0.4753,-0.0387,,,0.4003,,,
,0.6808,0.4753,-0.0387,,,0.4003,,,
,,0.4753,-0.0387,,,0.4003,,,
,,0.4753,,-0.8833,,0.4003,,,
,,0.4753,,-0.8833,,,,,
,,0.5306,,-0.8833,,,,,
,,0.5306,,-0.8833,,,,,
,,0.5859,,-0.8833,,,,,
,,0.5859,,0.039600000000000024,,,,,
,,0.5859,,0.039600000000000024,,,,,
,,0.5859,,0.9625,0.0,,,,
,,0.5859,,0.9625,0.0,0.128,,,
,,0.0101,,0.9625,0.0,0.128,,,
,,0.0101,,0.9625,0.0,0.2732,,,
,,0.0101,,0.9625,0.0,0.2732,,,
,,0.043649999999999946,,,0.0,0.2732,,,
,,0.043649999999999946,,,0.0,0.2732,,,
,,0.043649999999999946,,,,0.2732,,,
,,0.043649999999999946,,,,0.2092,,,
,,0.48489999999999994,,0.23409999999999997,,0.2027,,,
,,0.48489999999999994,,0.23409999999999997,,0.09484999999999999,,0.5157499999999999,
,,0.43659999999999993,,0.23409999999999997,,0.09484999999999999,,0.5157499999999999,
,,0.5652333333333334,,0.5466,,0.09484999999999999,0.4077,0.626425,
,,0.5652333333333334,,0.5466,,0.09484999999999999,0.4077,0.626425,
,,0.5652333333333334,,0.5466,,0.09484999999999999,0.4077,0.626425,
,,0.3368,,0.5466,,0.18969999999999998,0.4077,0.626425,
,,0.1515333333333333,,0.8591,,,0.4077,0.626425,
,,0.1515333333333333,,0.8591,,,0.4077,0.7371,
,,0.057299999999999934,,0.78865,,0.7876,0.4077,0.7371,
,,-0.3485,,0.7182,0.0,0.7876,,,
,,-0.3485,,0.7182,0.0,0.7894,,,
,,-0.3485,,0.7182,0.2763000000000001,0.7894,,,
,,,,0.7182,0.2763000000000001,0.7894,,,
,,,,0.7182,0.2763000000000001,0.7894,,0.0,
,,,,0.7182,0.2763000000000001,0.7894,,0.0,
,,,,,0.2763000000000001,0.8263,,0.0,
,,,,,0.5526,0.8263,-0.6797,0.0,
,,0.9246,,,0.5526,0.8614,-0.6797,0.0,
,,0.9246,,,,0.02375000000000005,-0.6797,-0.4513,
,,0.9246,,,,0.02375000000000005,-0.6797,-0.4513,
,,0.9246,,,,0.02375000000000005,-0.6797,-0.9026,
,,0.9246,,,,0.02375000000000005,-0.6797,-0.9026,
,,0.9246,,,,-0.8139,-0.6797,-0.9026,
,,0.9246,,,,-0.8139,,-0.9026,
,,,,,,-0.8139,,-0.5243,
,,,,,,0.0,0.3773,-0.146,
,,0.6808,,-0.296,,0.0,0.3773,-0.146,
,,0.6808,,-0.296,,0.0,0.3773,-0.146,
,,0.3980999999999999,,-0.296,,0.0,0.3773,-0.146,
,,0.3980999999999999,,-0.296,,0.0,0.3773,0.13774999999999998,
,,0.3980999999999999,,-0.296,0.0,0.0,0.3773,0.13774999999999998,
,,0.053099999999999925,,-0.296,0.0,-0.0497,0.3773,0.4215,
,,0.09039999999999995,,-0.296,0.0,-0.07455,,0.4215,
,,-0.10640000000000005,,,0.0,-0.1491,,0.4215,
,,-0.10640000000000005,,,0.0,-0.1491,,0.4215,
,,-0.21730000000000008,,,0.0,-0.1491,,0.4215,
,,-0.21730000000000008,,,0.0,-0.1491,0.2014,,
,,-0.21730000000000008,,,0.7003,-0.1491,0.2014,,
,,0.2023,,,0.7003,,0.05891666666666666,,
,,-0.5267,,,0.7003,,0.05891666666666666,,
,,-0.5267,,,0.7003,,0.05891666666666666,,
,,-0.43335,,,0.7003,,0.03927777777777777,,
,,-0.43335,,,0.7003,0.9518,0.03927777777777777,,
,,-0.47470000000000007,,,0.7003,0.9518,-0.04178333333333334,0.6808,
,,-0.47470000000000007,,,,0.9518,-0.04178333333333334,0.6808,
,,-0.47470000000000007,,,,0.9518,0.0,0.6808,
,,-0.4487000000000001,,,,0.9518,0.0,0.6808,
,,-0.4487000000000001,,,,0.9518,0.0,0.6808,
,,-0.5574,,,,0.9518,0.8625,0.6808,
,,-0.5574,,,,,0.8625,0.6808,
,,,,,,,0.8855999999999999,0.128,
,,-0.5994,,,,,0.8855999999999999,0.128,
,,-0.5994,,,,,0.8855999999999999,0.128,
,,-0.5994,,,,,0.8855999999999999,0.128,
,,-0.5994,,,,0.0,0.8855999999999999,0.128,
,,-0.5994,,,,0.07655,0.9087,0.128,
,,-0.5994,,,,0.07655,0.9087,0.128,
,,-0.5994,,,,0.07655,,,
,,,,,,-0.2016,-0.1027,,
,,,,,,-0.050725000000000006,-0.41195,,
,,,,,,-0.050725000000000006,-0.41195,,
,,,,,0.4215,-0.06763333333333334,-0.41195,,
,,,,,0.4215,-0.17800000000000002,-0.41195,,
,,,,,0.4215,0.0003555555555555349,-0.41195,,
,,,,,0.4215,0.0003555555555555349,-0.41195,,
,,,,0.6124,0.4215,0.3794833333333333,-0.7212,,
,,,,0.6124,0.4215,0.35706666666666664,,,
,,,,0.6124,0.4215,0.35706666666666664,,,
,,,,0.6124,,0.46648333333333325,,,
,,,,0.6124,,0.46648333333333325,,,
,,,,0.6124,,0.5759,,,
,,,,0.6124,,-0.05745,,,
,,,,,,0.045033333333333335,,,
,,,,,,0.045033333333333335,,,
,,,,,,-0.06420000000000001,,,
,,,,,,-0.2775666666666667,,,
,,,,,,-0.2775666666666667,,,
,,,,,,-0.2775666666666667,,,
,,,,,,0.08148333333333331,,,
,,,,,,0.20765,,,
,,,,,,0.20765,,,
,,,,,,0.51385,,,
,,,,,,0.51385,,,
,,-0.5267,,,-0.6124,0.27068749999999997,,,
,,-0.5267,,,-0.6124,0.27068749999999997,,,
,,-0.5267,,,-0.6124,0.2321333333333333,,,
,,0.10009999999999991,,,-0.6124,0.033949999999999925,,,
,,0.10009999999999991,,,-0.6124,0.033949999999999925,,,
,,0.10009999999999991,,,-0.6124,-0.4588,,,
,,0.10009999999999991,,0.625,-0.6124,-0.4588,,,
,,0.7269,,0.625,,,,,
,,0.7269,,0.625,,,,0.0,
,,0.7269,,0.625,,,,0.0,
,,,,0.625,,,,0.0,
,,,,0.625,,,,0.0,
