,,,,,,,,,
,,,,,,0.0857,,,
0.5661,,-0.2263,-0.5207,,,0.3071,,-0.128,
,0.2688,,,0.41946666666666665,,,,,
,,,,,,0.6808,-0.4039,,
,0.3582,,-0.5719,,,0.6369,,,
,0.8271,,,,-0.2617,,,,
,,,,,,,,,
,,,0.4019,,,,,,
,0.0,,,,,,,,
,,,,0.1828,,,,,
,,,,,,,,,
,,,,,,,0.6486,,
,0.0516,,,0.7579,0.6124,,,,
,,,,,,-0.1027,,,
0.5026666666666667,0.2714857142857143,0.11642500000000001,0.34277142857142856,-0.8430500000000001,0.6106,0.2134,,0.4618,
,,,0.0,,0.12097499999999999,,,,
,,,-0.6283,,,0.6486,,,
,0.0644,-0.6643,-0.3929,-0.16329999999999997,,,,,
,,-0.8442,,,,,,,
,-0.5256,,,,,,,-0.9259,
,,,,,0.8533,,,,
,,0.7269,,,,,,,-0.4019
,,,0.0,,,,,,
,,,,,,,,,
,,,,-0.6407,0.0,,,,
,,,,,,,,,
,,,,,0.6249,,,,
,,,,,,,,,
,,,,,,,,,
,,,,0.4339,,,,,
,,,0.6249,,,,,,
,,,,,,-0.1779,,,
,,,,,,,,,
,,,-0.5994,,,,,,
,,,,,,,,,-0.4215
,0.0,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
0.2263,,,0.809,,,,,,
,0.8481,,,,,,,,
,,,,,,,,,
,,-0.5898,0.138,,,,,-0.3678,
,,,0.9153,,,,,,
,,,,,-0.0772,,,,
,0.4005,0.9432,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,0.8176,,,,,,
,-0.6129,,,-0.0781,,,,,
,,,,,,,,,
,,,,,0.2393,,,,
,,,,,,,,,
,,,,,,0.802,,,
,,,,,,,,,
,,,,,,,,,
,0.1655,,,,,,,,
,,,-0.5267,,,,,,
,,,,,,,,,
,,,0.0,,0.0,,,,
,,0.6757,,,,0.6249,,,0.802
,-0.5859,,0.1484,,0.7701,,,,
,,,-0.25220000000000004,0.4019,,,,,
,,,0.1531,,,0.4184,-0.2732,,
,,,,,,,,,
,-0.41502,-0.3943,,-0.5848,0.9098,,-0.296,0.0,
,0.875,,0.2732,,,-0.5709,,0.5574,
,,,,,,,,,
,,-0.5987,,,,,,,
,,,,,,0.1877,,,
,,,0.0,,,,,,
,,-0.8984,,,,,,,
,,,,,,,,,
,,,0.3352,,,,,,
,-0.6124,,-0.5562,,,,,,
,,,-0.11950000000000002,,0.765,,,,
,,,,,,,,,
,,,,,,,0.6705,,
,0.0772,,,,-0.4503,,,,0.0
,,,,,,-0.6641,,,
,,0.1935,,,,,0.394,,
,,,,,,,,0.2263,
,,,,,,,,,
-0.7783,0.4585,,,,,,,-0.4522,
,-0.08426666666666667,,,0.0,,,,,
