Node,Hop Distance,Influence Decay
HYPEX,1,0.00051362533885005
HYPEX,2,0.000462262804965045
HYPEX,3,0.00041603652446854054
HYPEX,4,0.0003744328720216864
Always looking more,1,0.000256812669425025
Always looking more,2,0.0002311314024825225
Always looking more,3,0.00020801826223427027
Always looking more,4,0.0001872164360108432
scling,1,0.000256812669425025
scling,2,0.0002311314024825225
scling,3,0.00020801826223427027
scling,4,0.0001872164360108432
Gabe ,1,0.000256812669425025
Gabe ,2,0.0002311314024825225
Gabe ,3,0.00020801826223427027
Gabe ,4,0.0001872164360108432
Carroll D. Glass,1,0.000256812669425025
Carroll D. Glass,2,0.0002311314024825225
Carroll D. Glass,3,0.00020801826223427027
Carroll D. Glass,4,0.0001872164360108432
AggressivelyYours ,1,0.00462262804965045
AggressivelyYours ,2,0.004160365244685405
AggressivelyYours ,3,0.0037443287202168648
AggressivelyYours ,4,0.0033698958481951776
@daveyblink,1,0.000256812669425025
@daveyblink,2,0.0002311314024825225
@daveyblink,3,0.00020801826223427027
@daveyblink,4,0.0001872164360108432
@BLACKPINK,1,0.000256812669425025
@BLACKPINK,2,0.0002311314024825225
@BLACKPINK,3,0.00020801826223427027
@BLACKPINK,4,0.0001872164360108432
@Spotify,1,0.000256812669425025
@Spotify,2,0.0002311314024825225
@Spotify,3,0.00020801826223427027
@Spotify,4,0.0001872164360108432
@CIELALFIERE,1,0.000256812669425025
@CIELALFIERE,2,0.0002311314024825225
@CIELALFIERE,3,0.00020801826223427027
@CIELALFIERE,4,0.0001872164360108432
@cyanblink,1,0.000256812669425025
@cyanblink,2,0.0002311314024825225
@cyanblink,3,0.00020801826223427027
@cyanblink,4,0.0001872164360108432
@asifitsy0urlast,1,0.000256812669425025
@asifitsy0urlast,2,0.0002311314024825225
@asifitsy0urlast,3,0.00020801826223427027
@asifitsy0urlast,4,0.0001872164360108432
@JKSunghoon,1,0.000256812669425025
@JKSunghoon,2,0.0002311314024825225
@JKSunghoon,3,0.00020801826223427027
@JKSunghoon,4,0.0001872164360108432
@dynamitepjm,1,0.000256812669425025
@dynamitepjm,2,0.0002311314024825225
@dynamitepjm,3,0.00020801826223427027
@dynamitepjm,4,0.0001872164360108432
@btschartdata,1,0.000256812669425025
@btschartdata,2,0.0002311314024825225
@btschartdata,3,0.00020801826223427027
@btschartdata,4,0.0001872164360108432
@Vjooniee,1,0.000256812669425025
@Vjooniee,2,0.0002311314024825225
@Vjooniee,3,0.00020801826223427027
@Vjooniee,4,0.0001872164360108432
@mintyoongem,1,0.000256812669425025
@mintyoongem,2,0.0002311314024825225
@mintyoongem,3,0.00020801826223427027
@mintyoongem,4,0.0001872164360108432
@fliorax,1,0.000256812669425025
@fliorax,2,0.0002311314024825225
@fliorax,3,0.00020801826223427027
@fliorax,4,0.0001872164360108432
daveyblink,1,0.000256812669425025
daveyblink,2,0.0002311314024825225
daveyblink,3,0.00020801826223427027
daveyblink,4,0.0001872164360108432
Spotify,1,0.000256812669425025
Spotify,2,0.0002311314024825225
Spotify,3,0.00020801826223427027
Spotify,4,0.0001872164360108432
CIELALFIERE,1,0.000256812669425025
CIELALFIERE,2,0.0002311314024825225
CIELALFIERE,3,0.00020801826223427027
CIELALFIERE,4,0.0001872164360108432
asifitsy0urlast,1,0.000256812669425025
asifitsy0urlast,2,0.0002311314024825225
asifitsy0urlast,3,0.00020801826223427027
asifitsy0urlast,4,0.0001872164360108432
JKSunghoon,1,0.000256812669425025
JKSunghoon,2,0.0002311314024825225
JKSunghoon,3,0.00020801826223427027
JKSunghoon,4,0.0001872164360108432
Vjooniee,1,0.000256812669425025
Vjooniee,2,0.0002311314024825225
Vjooniee,3,0.00020801826223427027
Vjooniee,4,0.0001872164360108432
David Hemsworth,1,0.000256812669425025
David Hemsworth,2,0.0002311314024825225
David Hemsworth,3,0.00020801826223427027
David Hemsworth,4,0.0001872164360108432
samson popoola,1,0.00051362533885005
samson popoola,2,0.000462262804965045
samson popoola,3,0.00041603652446854054
samson popoola,4,0.0003744328720216864
@eeliveblog,1,0.000256812669425025
@eeliveblog,2,0.0002311314024825225
@eeliveblog,3,0.00020801826223427027
@eeliveblog,4,0.0001872164360108432
eeliveblog,1,0.000256812669425025
eeliveblog,2,0.0002311314024825225
eeliveblog,3,0.00020801826223427027
eeliveblog,4,0.0001872164360108432
Arya Allahverdi,1,0.000256812669425025
Arya Allahverdi,2,0.0002311314024825225
Arya Allahverdi,3,0.00020801826223427027
Arya Allahverdi,4,0.0001872164360108432
lewishoughton,1,0.000770438008275075
lewishoughton,2,0.0006933942074475674
lewishoughton,3,0.0006240547867028107
lewishoughton,4,0.0005616493080325296
FortniteGame,1,0.000256812669425025
FortniteGame,2,0.0002311314024825225
FortniteGame,3,0.00020801826223427027
FortniteGame,4,0.0001872164360108432
ange,1,0.000770438008275075
ange,2,0.0006933942074475674
ange,3,0.0006240547867028107
ange,4,0.0005616493080325296
@infireskoo,1,0.000256812669425025
@infireskoo,2,0.0002311314024825225
@infireskoo,3,0.00020801826223427027
@infireskoo,4,0.0001872164360108432
@rmarchives,1,0.000256812669425025
@rmarchives,2,0.0002311314024825225
@rmarchives,3,0.00020801826223427027
@rmarchives,4,0.0001872164360108432
infireskoo,1,0.000256812669425025
infireskoo,2,0.0002311314024825225
infireskoo,3,0.00020801826223427027
infireskoo,4,0.0001872164360108432
Gianfranco Goria,1,0.000256812669425025
Gianfranco Goria,2,0.0002311314024825225
Gianfranco Goria,3,0.00020801826223427027
Gianfranco Goria,4,0.0001872164360108432
@afnewsinfo,1,0.000256812669425025
@afnewsinfo,2,0.0002311314024825225
@afnewsinfo,3,0.00020801826223427027
@afnewsinfo,4,0.0001872164360108432
Ahsan,1,0.00051362533885005
Ahsan,2,0.000462262804965045
Ahsan,3,0.00041603652446854054
Ahsan,4,0.0003744328720216864
@brfootball,1,0.000256812669425025
@brfootball,2,0.0002311314024825225
@brfootball,3,0.00020801826223427027
@brfootball,4,0.0001872164360108432
brfootball,1,0.000256812669425025
brfootball,2,0.0002311314024825225
brfootball,3,0.00020801826223427027
brfootball,4,0.0001872164360108432
DG,1,0.00051362533885005
DG,2,0.000462262804965045
DG,3,0.00041603652446854054
DG,4,0.0003744328720216864
@DMajethia,1,0.000256812669425025
@DMajethia,2,0.0002311314024825225
@DMajethia,3,0.00020801826223427027
@DMajethia,4,0.0001872164360108432
CHARLS,1,0.0010272506777001
CHARLS,2,0.00092452560993009
CHARLS,3,0.0008320730489370811
CHARLS,4,0.0007488657440433728
@AyinkeOfLagos,1,0.000256812669425025
@AyinkeOfLagos,2,0.0002311314024825225
@AyinkeOfLagos,3,0.00020801826223427027
@AyinkeOfLagos,4,0.0001872164360108432
@AareAlfLaposh,1,0.000256812669425025
@AareAlfLaposh,2,0.0002311314024825225
@AareAlfLaposh,3,0.00020801826223427027
@AareAlfLaposh,4,0.0001872164360108432
@Taaooma,1,0.000256812669425025
@Taaooma,2,0.0002311314024825225
@Taaooma,3,0.00020801826223427027
@Taaooma,4,0.0001872164360108432
AyinkeOfLagos,1,0.000256812669425025
AyinkeOfLagos,2,0.0002311314024825225
AyinkeOfLagos,3,0.00020801826223427027
AyinkeOfLagos,4,0.0001872164360108432
shresh,1,0.0010272506777001
shresh,2,0.00092452560993009
shresh,3,0.0008320730489370811
shresh,4,0.0007488657440433728
@sexcjjkth,1,0.000256812669425025
@sexcjjkth,2,0.0002311314024825225
@sexcjjkth,3,0.00020801826223427027
@sexcjjkth,4,0.0001872164360108432
@gigglytaekoo,1,0.000256812669425025
@gigglytaekoo,2,0.0002311314024825225
@gigglytaekoo,3,0.00020801826223427027
@gigglytaekoo,4,0.0001872164360108432
sexcjjkth,1,0.000256812669425025
sexcjjkth,2,0.0002311314024825225
sexcjjkth,3,0.00020801826223427027
sexcjjkth,4,0.0001872164360108432
gigglytaekoo,1,0.000256812669425025
gigglytaekoo,2,0.0002311314024825225
gigglytaekoo,3,0.00020801826223427027
gigglytaekoo,4,0.0001872164360108432
Alpha ,1,0.00051362533885005
Alpha ,2,0.000462262804965045
Alpha ,3,0.00041603652446854054
Alpha ,4,0.0003744328720216864
@gentlykook,1,0.000256812669425025
@gentlykook,2,0.0002311314024825225
@gentlykook,3,0.00020801826223427027
@gentlykook,4,0.0001872164360108432
gentlykook,1,0.000256812669425025
gentlykook,2,0.0002311314024825225
gentlykook,3,0.00020801826223427027
gentlykook,4,0.0001872164360108432
bl8de,1,0.000770438008275075
bl8de,2,0.0006933942074475674
bl8de,3,0.0006240547867028107
bl8de,4,0.0005616493080325296
@ManarTtwt,1,0.000256812669425025
@ManarTtwt,2,0.0002311314024825225
@ManarTtwt,3,0.00020801826223427027
@ManarTtwt,4,0.0001872164360108432
@BTSUKUNITE,1,0.000256812669425025
@BTSUKUNITE,2,0.0002311314024825225
@BTSUKUNITE,3,0.00020801826223427027
@BTSUKUNITE,4,0.0001872164360108432
ManarTtwt,1,0.000256812669425025
ManarTtwt,2,0.0002311314024825225
ManarTtwt,3,0.00020801826223427027
ManarTtwt,4,0.0001872164360108432
Fates3 ,1,0.00051362533885005
Fates3 ,2,0.000462262804965045
Fates3 ,3,0.00041603652446854054
Fates3 ,4,0.0003744328720216864
@PinyChrissyGirl,1,0.000256812669425025
@PinyChrissyGirl,2,0.0002311314024825225
@PinyChrissyGirl,3,0.00020801826223427027
@PinyChrissyGirl,4,0.0001872164360108432
PinyChrissyGirl,1,0.000256812669425025
PinyChrissyGirl,2,0.0002311314024825225
PinyChrissyGirl,3,0.00020801826223427027
PinyChrissyGirl,4,0.0001872164360108432
Arshad Saleem Khan,1,0.00051362533885005
Arshad Saleem Khan,2,0.000462262804965045
Arshad Saleem Khan,3,0.00041603652446854054
Arshad Saleem Khan,4,0.0003744328720216864
Yasmin,1,0.000770438008275075
Yasmin,2,0.0006933942074475674
Yasmin,3,0.0006240547867028107
Yasmin,4,0.0005616493080325296
@MolkaJemai2,1,0.000256812669425025
@MolkaJemai2,2,0.0002311314024825225
@MolkaJemai2,3,0.00020801826223427027
@MolkaJemai2,4,0.0001872164360108432
@mygtrivias,1,0.000770438008275075
@mygtrivias,2,0.0006933942074475674
@mygtrivias,3,0.0006240547867028107
@mygtrivias,4,0.0005616493080325296
MolkaJemai2,1,0.000256812669425025
MolkaJemai2,2,0.0002311314024825225
MolkaJemai2,3,0.00020801826223427027
MolkaJemai2,4,0.0001872164360108432
Come at me MF,1,0.00051362533885005
Come at me MF,2,0.000462262804965045
Come at me MF,3,0.00041603652446854054
Come at me MF,4,0.0003744328720216864
@Whereisblockaye,1,0.000256812669425025
@Whereisblockaye,2,0.0002311314024825225
@Whereisblockaye,3,0.00020801826223427027
@Whereisblockaye,4,0.0001872164360108432
Whereisblockaye,1,0.000256812669425025
Whereisblockaye,2,0.0002311314024825225
Whereisblockaye,3,0.00020801826223427027
Whereisblockaye,4,0.0001872164360108432
Jeffrey C. Branch,1,0.0010272506777001
Jeffrey C. Branch,2,0.00092452560993009
Jeffrey C. Branch,3,0.0008320730489370811
Jeffrey C. Branch,4,0.0007488657440433728
@theGicker,1,0.000256812669425025
@theGicker,2,0.0002311314024825225
@theGicker,3,0.00020801826223427027
@theGicker,4,0.0001872164360108432
@SimplyAJ10,1,0.000256812669425025
@SimplyAJ10,2,0.0002311314024825225
@SimplyAJ10,3,0.00020801826223427027
@SimplyAJ10,4,0.0001872164360108432
theGicker,1,0.000256812669425025
theGicker,2,0.0002311314024825225
theGicker,3,0.00020801826223427027
theGicker,4,0.0001872164360108432
jikke,1,0.000256812669425025
jikke,2,0.0002311314024825225
jikke,3,0.00020801826223427027
jikke,4,0.0001872164360108432
Clucifer,1,0.000256812669425025
Clucifer,2,0.0002311314024825225
Clucifer,3,0.00020801826223427027
Clucifer,4,0.0001872164360108432
KrispyNoKen  199,1,0.000256812669425025
KrispyNoKen  199,2,0.0002311314024825225
KrispyNoKen  199,3,0.00020801826223427027
KrispyNoKen  199,4,0.0001872164360108432
parvathi nayar,1,0.000256812669425025
parvathi nayar,2,0.0002311314024825225
parvathi nayar,3,0.00020801826223427027
parvathi nayar,4,0.0001872164360108432
FPL GOAT,1,0.00051362533885005
FPL GOAT,2,0.000462262804965045
FPL GOAT,3,0.00041603652446854054
FPL GOAT,4,0.0003744328720216864
@MANUBBI,1,0.000256812669425025
@MANUBBI,2,0.0002311314024825225
@MANUBBI,3,0.00020801826223427027
@MANUBBI,4,0.0001872164360108432
MANUBBI,1,0.000256812669425025
MANUBBI,2,0.0002311314024825225
MANUBBI,3,0.00020801826223427027
MANUBBI,4,0.0001872164360108432
Cammy,1,0.00051362533885005
Cammy,2,0.000462262804965045
Cammy,3,0.00041603652446854054
Cammy,4,0.0003744328720216864
@jeonjun62343301,1,0.000256812669425025
@jeonjun62343301,2,0.0002311314024825225
@jeonjun62343301,3,0.00020801826223427027
@jeonjun62343301,4,0.0001872164360108432
jeonjun62343301,1,0.000256812669425025
jeonjun62343301,2,0.0002311314024825225
jeonjun62343301,3,0.00020801826223427027
jeonjun62343301,4,0.0001872164360108432
@shivaleminal,1,0.000256812669425025
@shivaleminal,2,0.0002311314024825225
@shivaleminal,3,0.00020801826223427027
@shivaleminal,4,0.0001872164360108432
@BangtanINDIA,1,0.00051362533885005
@BangtanINDIA,2,0.000462262804965045
@BangtanINDIA,3,0.00041603652446854054
@BangtanINDIA,4,0.0003744328720216864
shivaleminal,1,0.000256812669425025
shivaleminal,2,0.0002311314024825225
shivaleminal,3,0.00020801826223427027
shivaleminal,4,0.0001872164360108432
Daria,1,0.00051362533885005
Daria,2,0.000462262804965045
Daria,3,0.00041603652446854054
Daria,4,0.0003744328720216864
@barcelonistboy,1,0.000256812669425025
@barcelonistboy,2,0.0002311314024825225
@barcelonistboy,3,0.00020801826223427027
@barcelonistboy,4,0.0001872164360108432
barcelonistboy,1,0.000256812669425025
barcelonistboy,2,0.0002311314024825225
barcelonistboy,3,0.00020801826223427027
barcelonistboy,4,0.0001872164360108432
taes military wife,1,0.0010272506777001
taes military wife,2,0.00092452560993009
taes military wife,3,0.0008320730489370811
taes military wife,4,0.0007488657440433728
@bananamilk00k,1,0.000256812669425025
@bananamilk00k,2,0.0002311314024825225
@bananamilk00k,3,0.00020801826223427027
@bananamilk00k,4,0.0001872164360108432
@fanforever7,1,0.000256812669425025
@fanforever7,2,0.0002311314024825225
@fanforever7,3,0.00020801826223427027
@fanforever7,4,0.0001872164360108432
bananamilk00k,1,0.000256812669425025
bananamilk00k,2,0.0002311314024825225
bananamilk00k,3,0.00020801826223427027
bananamilk00k,4,0.0001872164360108432
christopher john,1,0.00051362533885005
christopher john,2,0.000462262804965045
christopher john,3,0.00041603652446854054
christopher john,4,0.0003744328720216864
jade,1,0.00051362533885005
jade,2,0.000462262804965045
jade,3,0.00041603652446854054
jade,4,0.0003744328720216864
@pinegyusovocado,1,0.000256812669425025
@pinegyusovocado,2,0.0002311314024825225
@pinegyusovocado,3,0.00020801826223427027
@pinegyusovocado,4,0.0001872164360108432
pinegyusovocado,1,0.000256812669425025
pinegyusovocado,2,0.0002311314024825225
pinegyusovocado,3,0.00020801826223427027
pinegyusovocado,4,0.0001872164360108432
sarai,1,0.000770438008275075
sarai,2,0.0006933942074475674
sarai,3,0.0006240547867028107
sarai,4,0.0005616493080325296
@artkimnamjoon,1,0.000256812669425025
@artkimnamjoon,2,0.0002311314024825225
@artkimnamjoon,3,0.00020801826223427027
@artkimnamjoon,4,0.0001872164360108432
@monipersona,1,0.000256812669425025
@monipersona,2,0.0002311314024825225
@monipersona,3,0.00020801826223427027
@monipersona,4,0.0001872164360108432
artkimnamjoon,1,0.000256812669425025
artkimnamjoon,2,0.0002311314024825225
artkimnamjoon,3,0.00020801826223427027
artkimnamjoon,4,0.0001872164360108432
amie ia,1,0.0010272506777001
amie ia,2,0.00092452560993009
amie ia,3,0.0008320730489370811
amie ia,4,0.0007488657440433728
@siderealmin,1,0.000256812669425025
@siderealmin,2,0.0002311314024825225
@siderealmin,3,0.00020801826223427027
@siderealmin,4,0.0001872164360108432
@jiihyohyo,1,0.000256812669425025
@jiihyohyo,2,0.0002311314024825225
@jiihyohyo,3,0.00020801826223427027
@jiihyohyo,4,0.0001872164360108432
siderealmin,1,0.000256812669425025
siderealmin,2,0.0002311314024825225
siderealmin,3,0.00020801826223427027
siderealmin,4,0.0001872164360108432
jiihyohyo,1,0.000256812669425025
jiihyohyo,2,0.0002311314024825225
jiihyohyo,3,0.00020801826223427027
jiihyohyo,4,0.0001872164360108432
appoo ,1,0.0010272506777001
appoo ,2,0.00092452560993009
appoo ,3,0.0008320730489370811
appoo ,4,0.0007488657440433728
@amiwithluv9704,1,0.000256812669425025
@amiwithluv9704,2,0.0002311314024825225
@amiwithluv9704,3,0.00020801826223427027
@amiwithluv9704,4,0.0001872164360108432
@BTStwt,1,0.00051362533885005
@BTStwt,2,0.000462262804965045
@BTStwt,3,0.00041603652446854054
@BTStwt,4,0.0003744328720216864
amiwithluv9704,1,0.000256812669425025
amiwithluv9704,2,0.0002311314024825225
amiwithluv9704,3,0.00020801826223427027
amiwithluv9704,4,0.0001872164360108432
a,1,0.000770438008275075
a,2,0.0006933942074475674
a,3,0.0006240547867028107
a,4,0.0005616493080325296
@arrmygirl,1,0.000256812669425025
@arrmygirl,2,0.0002311314024825225
@arrmygirl,3,0.00020801826223427027
@arrmygirl,4,0.0001872164360108432
arrmygirl,1,0.000256812669425025
arrmygirl,2,0.0002311314024825225
arrmygirl,3,0.00020801826223427027
arrmygirl,4,0.0001872164360108432
han,1,0.0010272506777001
han,2,0.00092452560993009
han,3,0.0008320730489370811
han,4,0.0007488657440433728
@notyourmissTT,1,0.000256812669425025
@notyourmissTT,2,0.0002311314024825225
@notyourmissTT,3,0.00020801826223427027
@notyourmissTT,4,0.0001872164360108432
@megaanimefreak7,1,0.000256812669425025
@megaanimefreak7,2,0.0002311314024825225
@megaanimefreak7,3,0.00020801826223427027
@megaanimefreak7,4,0.0001872164360108432
@babajk,1,0.000256812669425025
@babajk,2,0.0002311314024825225
@babajk,3,0.00020801826223427027
@babajk,4,0.0001872164360108432
notyourmissTT,1,0.000256812669425025
notyourmissTT,2,0.0002311314024825225
notyourmissTT,3,0.00020801826223427027
notyourmissTT,4,0.0001872164360108432
rosey  ,1,0.0028249393636752746
rosey  ,2,0.0025424454273077473
rosey  ,3,0.0022882008845769727
rosey  ,4,0.0020593807961192755
@armymoonlightt,1,0.000256812669425025
@armymoonlightt,2,0.0002311314024825225
@armymoonlightt,3,0.00020801826223427027
@armymoonlightt,4,0.0001872164360108432
@cypkoo,1,0.000256812669425025
@cypkoo,2,0.0002311314024825225
@cypkoo,3,0.00020801826223427027
@cypkoo,4,0.0001872164360108432
@Army4ev02176062,1,0.000256812669425025
@Army4ev02176062,2,0.0002311314024825225
@Army4ev02176062,3,0.00020801826223427027
@Army4ev02176062,4,0.0001872164360108432
@boksungajimin,1,0.000256812669425025
@boksungajimin,2,0.0002311314024825225
@boksungajimin,3,0.00020801826223427027
@boksungajimin,4,0.0001872164360108432
@flrtyknj,1,0.000256812669425025
@flrtyknj,2,0.0002311314024825225
@flrtyknj,3,0.00020801826223427027
@flrtyknj,4,0.0001872164360108432
@taetaelyz,1,0.000256812669425025
@taetaelyz,2,0.0002311314024825225
@taetaelyz,3,0.00020801826223427027
@taetaelyz,4,0.0001872164360108432
armymoonlightt,1,0.000256812669425025
armymoonlightt,2,0.0002311314024825225
armymoonlightt,3,0.00020801826223427027
armymoonlightt,4,0.0001872164360108432
Army4ev02176062,1,0.000256812669425025
Army4ev02176062,2,0.0002311314024825225
Army4ev02176062,3,0.00020801826223427027
Army4ev02176062,4,0.0001872164360108432
boksungajimin,1,0.000256812669425025
boksungajimin,2,0.0002311314024825225
boksungajimin,3,0.00020801826223427027
boksungajimin,4,0.0001872164360108432
flrtyknj,1,0.000256812669425025
flrtyknj,2,0.0002311314024825225
flrtyknj,3,0.00020801826223427027
flrtyknj,4,0.0001872164360108432
taetaelyz,1,0.000256812669425025
taetaelyz,2,0.0002311314024825225
taetaelyz,3,0.00020801826223427027
taetaelyz,4,0.0001872164360108432
diksha ,1,0.0010272506777001
diksha ,2,0.00092452560993009
diksha ,3,0.0008320730489370811
diksha ,4,0.0007488657440433728
@Vminpurple7,1,0.000256812669425025
@Vminpurple7,2,0.0002311314024825225
@Vminpurple7,3,0.00020801826223427027
@Vminpurple7,4,0.0001872164360108432
@JINSM00N,1,0.000256812669425025
@JINSM00N,2,0.0002311314024825225
@JINSM00N,3,0.00020801826223427027
@JINSM00N,4,0.0001872164360108432
Vminpurple7,1,0.000256812669425025
Vminpurple7,2,0.0002311314024825225
Vminpurple7,3,0.00020801826223427027
Vminpurple7,4,0.0001872164360108432
Tony Kunnari,1,0.00051362533885005
Tony Kunnari,2,0.000462262804965045
Tony Kunnari,3,0.00041603652446854054
Tony Kunnari,4,0.0003744328720216864
@Dayntee,1,0.000256812669425025
@Dayntee,2,0.0002311314024825225
@Dayntee,3,0.00020801826223427027
@Dayntee,4,0.0001872164360108432
Dayntee,1,0.000256812669425025
Dayntee,2,0.0002311314024825225
Dayntee,3,0.00020801826223427027
Dayntee,4,0.0001872164360108432
Oscar Bugge Heimdal,1,0.00051362533885005
Oscar Bugge Heimdal,2,0.000462262804965045
Oscar Bugge Heimdal,3,0.00041603652446854054
Oscar Bugge Heimdal,4,0.0003744328720216864
@BlackNerd,1,0.000256812669425025
@BlackNerd,2,0.0002311314024825225
@BlackNerd,3,0.00020801826223427027
@BlackNerd,4,0.0001872164360108432
BlackNerd,1,0.000256812669425025
BlackNerd,2,0.0002311314024825225
BlackNerd,3,0.00020801826223427027
BlackNerd,4,0.0001872164360108432
Iremise Anyanna,1,0.000770438008275075
Iremise Anyanna,2,0.0006933942074475674
Iremise Anyanna,3,0.0006240547867028107
Iremise Anyanna,4,0.0005616493080325296
@Iremisefidel,1,0.000256812669425025
@Iremisefidel,2,0.0002311314024825225
@Iremisefidel,3,0.00020801826223427027
@Iremisefidel,4,0.0001872164360108432
@itsfilmthusiast,1,0.000256812669425025
@itsfilmthusiast,2,0.0002311314024825225
@itsfilmthusiast,3,0.00020801826223427027
@itsfilmthusiast,4,0.0001872164360108432
Iremisefidel,1,0.000256812669425025
Iremisefidel,2,0.0002311314024825225
Iremisefidel,3,0.00020801826223427027
Iremisefidel,4,0.0001872164360108432
z,1,0.000256812669425025
z,2,0.0002311314024825225
z,3,0.00020801826223427027
z,4,0.0001872164360108432
TA22,1,0.00051362533885005
TA22,2,0.000462262804965045
TA22,3,0.00041603652446854054
TA22,4,0.0003744328720216864
@MikelSevere,1,0.000256812669425025
@MikelSevere,2,0.0002311314024825225
@MikelSevere,3,0.00020801826223427027
@MikelSevere,4,0.0001872164360108432
MikelSevere,1,0.000256812669425025
MikelSevere,2,0.0002311314024825225
MikelSevere,3,0.00020801826223427027
MikelSevere,4,0.0001872164360108432
Lyra,1,0.00051362533885005
Lyra,2,0.000462262804965045
Lyra,3,0.00041603652446854054
Lyra,4,0.0003744328720216864
@SayeM1002,1,0.000256812669425025
@SayeM1002,2,0.0002311314024825225
@SayeM1002,3,0.00020801826223427027
@SayeM1002,4,0.0001872164360108432
SayeM1002,1,0.000256812669425025
SayeM1002,2,0.0002311314024825225
SayeM1002,3,0.00020801826223427027
SayeM1002,4,0.0001872164360108432
alisha,1,0.00051362533885005
alisha,2,0.000462262804965045
alisha,3,0.00041603652446854054
alisha,4,0.0003744328720216864
@kjunguwu127,1,0.000256812669425025
@kjunguwu127,2,0.0002311314024825225
@kjunguwu127,3,0.00020801826223427027
@kjunguwu127,4,0.0001872164360108432
kjunguwu127,1,0.000256812669425025
kjunguwu127,2,0.0002311314024825225
kjunguwu127,3,0.00020801826223427027
kjunguwu127,4,0.0001872164360108432
UnspeakableGlitched,1,0.00051362533885005
UnspeakableGlitched,2,0.000462262804965045
UnspeakableGlitched,3,0.00041603652446854054
UnspeakableGlitched,4,0.0003744328720216864
@ThePokeRaf,1,0.000256812669425025
@ThePokeRaf,2,0.0002311314024825225
@ThePokeRaf,3,0.00020801826223427027
@ThePokeRaf,4,0.0001872164360108432
ThePokeRaf,1,0.000256812669425025
ThePokeRaf,2,0.0002311314024825225
ThePokeRaf,3,0.00020801826223427027
ThePokeRaf,4,0.0001872164360108432
Deshmukh saheb,1,0.000770438008275075
Deshmukh saheb,2,0.0006933942074475674
Deshmukh saheb,3,0.0006240547867028107
Deshmukh saheb,4,0.0005616493080325296
@VachanDang,1,0.000256812669425025
@VachanDang,2,0.0002311314024825225
@VachanDang,3,0.00020801826223427027
@VachanDang,4,0.0001872164360108432
@milindrunning,1,0.000256812669425025
@milindrunning,2,0.0002311314024825225
@milindrunning,3,0.00020801826223427027
@milindrunning,4,0.0001872164360108432
VachanDang,1,0.000256812669425025
VachanDang,2,0.0002311314024825225
VachanDang,3,0.00020801826223427027
VachanDang,4,0.0001872164360108432
Rman A.K.A. Izzy,1,0.000256812669425025
Rman A.K.A. Izzy,2,0.0002311314024825225
Rman A.K.A. Izzy,3,0.00020801826223427027
Rman A.K.A. Izzy,4,0.0001872164360108432
@HotNewHipHop,1,0.00051362533885005
@HotNewHipHop,2,0.000462262804965045
@HotNewHipHop,3,0.00041603652446854054
@HotNewHipHop,4,0.0003744328720216864
Justin Mikelson,1,0.000256812669425025
Justin Mikelson,2,0.0002311314024825225
Justin Mikelson,3,0.00020801826223427027
Justin Mikelson,4,0.0001872164360108432
BObject,1,0.000256812669425025
BObject,2,0.0002311314024825225
BObject,3,0.00020801826223427027
BObject,4,0.0001872164360108432
emailwire,1,0.000256812669425025
emailwire,2,0.0002311314024825225
emailwire,3,0.00020801826223427027
emailwire,4,0.0001872164360108432
as,1,0.000256812669425025
as,2,0.0002311314024825225
as,3,0.00020801826223427027
as,4,0.0001872164360108432
Sarah Koves,1,0.000256812669425025
Sarah Koves,2,0.0002311314024825225
Sarah Koves,3,0.00020801826223427027
Sarah Koves,4,0.0001872164360108432
Gabriel Ghimpu,1,0.000256812669425025
Gabriel Ghimpu,2,0.0002311314024825225
Gabriel Ghimpu,3,0.00020801826223427027
Gabriel Ghimpu,4,0.0001872164360108432
iamDelux,1,0.000256812669425025
iamDelux,2,0.0002311314024825225
iamDelux,3,0.00020801826223427027
iamDelux,4,0.0001872164360108432
John Reed,1,0.00051362533885005
John Reed,2,0.000462262804965045
John Reed,3,0.00041603652446854054
John Reed,4,0.0003744328720216864
GusomaTechnology,1,0.000256812669425025
GusomaTechnology,2,0.0002311314024825225
GusomaTechnology,3,0.00020801826223427027
GusomaTechnology,4,0.0001872164360108432
James Harte,1,0.00051362533885005
James Harte,2,0.000462262804965045
James Harte,3,0.00041603652446854054
James Harte,4,0.0003744328720216864
Mark Townley,1,0.000256812669425025
Mark Townley,2,0.0002311314024825225
Mark Townley,3,0.00020801826223427027
Mark Townley,4,0.0001872164360108432
Advancells,1,0.00051362533885005
Advancells,2,0.000462262804965045
Advancells,3,0.00041603652446854054
Advancells,4,0.0003744328720216864
Toppphottaaaz ,1,0.000256812669425025
Toppphottaaaz ,2,0.0002311314024825225
Toppphottaaaz ,3,0.00020801826223427027
Toppphottaaaz ,4,0.0001872164360108432
@HotFreestyle,1,0.00051362533885005
@HotFreestyle,2,0.000462262804965045
@HotFreestyle,3,0.00041603652446854054
@HotFreestyle,4,0.0003744328720216864
Theprimetalks.com,1,0.000256812669425025
Theprimetalks.com,2,0.0002311314024825225
Theprimetalks.com,3,0.00020801826223427027
Theprimetalks.com,4,0.0001872164360108432
@primetalksnews,1,0.000256812669425025
@primetalksnews,2,0.0002311314024825225
@primetalksnews,3,0.00020801826223427027
@primetalksnews,4,0.0001872164360108432
Michael Cockerham,1,0.000256812669425025
Michael Cockerham,2,0.0002311314024825225
