,,,,,0.3595,,,,,,,,,,,,,,-0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0.6966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,0.5423,-0.296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0.765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3182,,,,,,,
,,,,-0.6478,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-0.2617,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0.9201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,0.8748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0.5574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0.7269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.3818,,,,,,,,,,,,,,,,,,,,,,,,0.3612,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4215,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0.3164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0.8455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.9442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4364,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6486,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,0.9098,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0.8126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0.9468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9351,,,,,,,,,,,,,,,,
,,,,,,,0.5994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,-0.8267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,0.836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4926,,,,,,,,,,,,,,,,,,
,-0.936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8475,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-0.8357,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0.1012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.8225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0.4404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,-0.3218,,,,,,-0.5859,,,,,,,,,,,,,,,,,0.2247,,,,,,,,,,,,,,,,,,,,
,,,0.77745,,,-0.4019,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,0.3612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.4215,,,0.33203333333333335,,,-0.6757,,,,,,,,,,,,,,,,,,,0.3256,,,,,,,,,,,
,,,,,,0.431,,,,,,,,,,-0.5106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,-0.3709,-0.6597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,-0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0.4767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.7506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,0.7986,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7543,,,-0.778,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.9564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0.1779,,,,,,-0.4292,,,,,,,0.34,,,,,,-0.3943666666666667,,,,0.8473,,,,,,,,,0.9373,,,,,,,,,,,
,,,,,,,,,,0.9685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,-0.7405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0.5423,,,,,,,,,,,,,,,-0.4215,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,0.2846,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.7003,,,,,,,,,,,,0.5232,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4404,,,,,,,,,,,,,,,,,,,,,,,
,,,,,0.3612,,,,,0.2263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0.8393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.8497,,,,,,,,,,,,,,,,,,,,,,,,0.296,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0.5719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0.8807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,-0.8176,,,,,,,,,,,,,,,,,,,,0.4404,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,0.17028888888888888,,,0.0,-0.6844,,0.0,,-0.1709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,0.9386,0.0403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5106,,,,,,,,,,,,
,,,,,,0.8829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.8902,,,,,0.6463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0.2192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8523,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0.27475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0.4215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,-0.3182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.3612,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4585
,,,,,,,-0.296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-0.3182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.6808,,,,,,,,,,,,,,,,,,,,,,,,,-0.5216,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.0387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0.4003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0.8176,0.3182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.4753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07749999999999999,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0.8307,,,,,,,,,,,,,,0.7992,,,,,,,,,,,,,,,,,,,,,,,
,,,,-0.8833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2469,,,,,,,,,,,,,,,,,,,,,,,
,,0.5859,,,,,,,,,,,,,,,,,,,,,,,0.6486,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,0.806,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0.9625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8012,,,,,,,,,,,,,,,,,,,,,,,
,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0.128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.0101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0.4184,,,,,,,,,-0.7351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0.7184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.0772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-0.0023499999999999632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
,,,,,,0.0,,,,,,,,,,,,,0.775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.8926,,0.23409999999999997,,0.18969999999999998,,,,,,,,,-0.1909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.5157499999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.34,,,,,,,,,,,,,,,,,,0.5859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.4631,,0.8591,,,0.4077,0.7371,,,,,,,0.09985,,,,,,,,,,-0.9432,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-0.6632,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,0.0772,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.3485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4404
,,,,,,,,,,,-0.1027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,-0.296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0.7182,,0.7876,,,,,,,,,,,,,,,,,,,,,,-0.2201,,,,,,,,,,,,,,,,,,,,,
,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0.7912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,0.5526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6808,,,,,,,,,,,
,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0.6542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0.8614,,,,,,,,,-0.0972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-0.6797,,,,,0.35015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.9246,,,,,,,,,,,,,-0.27735,,,,,,,,,,,0.53015,,0.7158,-0.6597,,,,,,,,,,,,,,,,,,,,
,,,,,,-0.8139,,-0.9026,,,,0.0914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-0.2263,,,,,,,,,-0.5267,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7003,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.3761,,,,,,,,,,,,,,,-0.5478,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5267,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.4215,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,-0.146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0.0,0.3773,,,,,,,,,-0.4019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.6808,,-0.296,,0.0,,,,0.68,,,,,,-0.2654,,,,,,,,,,0.631,,,,,,,0.7345,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,0.0436,,,,,,,,,,,,,,,,,,,,,,,,
,,0.1154,,,,,,,,,,,,,-0.7003,,,,,,,,,,,0.4019,,0.8697,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.4215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.6369,,,,-0.1491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.2023,,,,,,,,,,,,0.7935,,,,,,,,,,,0.7873,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,-0.5417000000000001,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,0.6124,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,0.8934,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0.2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,0.7003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-0.08356666666666668,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.5267,,,,,,,,,,,,,,,,,,,,,,,,,,0.9142,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.19063333333333332,,,,,,,,,,,
,,-0.34,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0.9518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.5574,,,,,,0.6808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4215,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1531,,,,,,,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0.4588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0.8625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0.6808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0.9087,0.128,,,,,,,,,,,,,,,,,,-0.4137,,,,,,,,,,,,,,,,,,,,,,,
,,-0.5994,,,,,,,,,,,,,,,,,,,,0.4278,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,0.8468,,,,,,,-0.7262,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6486,,,,,,,,,,,,,,,,,,,
,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.6808,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0.1531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0.7269,,,,,,,,0.4754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0.28595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,-0.7579,-0.1027,,,,,,,,,,,,0.6486,,,,,0.218,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0.4019,-0.7212,,,,-0.5267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0.6486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,0.4215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5994,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0.35706666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0.1027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0.6124,,,,,,,,,,,,,,,,,,,,,,,,-0.4215,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0.2086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,-0.3252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0.5759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.5627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0.9432,,0.7444500000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,-0.6908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0.7906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,-0.3919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4215,,,,
,,,,,,,,,,,,,0.5423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,-0.1027,,,,,,,,,,,,,,,-0.6908,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0.38634999999999997,,,,,,,,,,,,,0.4215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0.6285000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0.5267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,0.6124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.5267,,,-0.6124,-0.4588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0.4574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.5213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.7269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,0.186,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.8083,,,,,,,,,,,,,,,,,,,,,,,,,0.8271,,,,,,,0.4939,,,,
,,,,0.625,,,,,,,,,0.5994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.296,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,0.2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0.4215,,,0.0258,,,,,,,,,,,,,,,,,,,,0.1891,,,,,,,,,,,
,,,,,,,,,,,,,,-0.0772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.4215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0.0,,,,,,,,,0.9256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,-0.8147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,0.1779,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,0.3818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.4215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,0.6412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0.3565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0.4857,,,-0.1531,,,,,,,-0.2023,,-0.5574,,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.5859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,-0.9268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0.5544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,-0.296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
,-0.7171,,,,,0.8176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,-0.5418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,-0.7264,,,,,,,0.128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-0.8519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4854,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0.0857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,0.5661,,-0.2263,-0.8807,,,,0.3071,-0.5207,-0.128,0.08786666666666669,,,,,,,,,,,,,,,,,,,,,,,0.3329666666666667,,,,,,,,,,,
,,0.41946666666666665,,,,0.2688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,-0.4039,,,,,,,,0.6808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0.3582,,,,,-0.8504,0.6369,-0.5719,,,,,,0.0,,,,,,,,,,,,,-0.16419999999999998,,,,,,,,,,,,,,,,,
,,,,,,0.8271,,,,,,,,,,,,,,,,,0.7964,,,-0.2617,,,,,,0.24283333333333332,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,0.2732,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.4019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.1828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,-0.8625,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0.6486,,,,,,,,,,,,,,,,,,,,,,,,,0.798,,,,,,,,,,,,,,,,,,,,
,,0.7579,,,,0.0516,,,,,,,,,,,,,,,,,,,,0.6124,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,0.2516,-0.1027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
